Price,Close,High,Low,Open,Volume
Ticker,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI
Date,,,,,
11/8/2019,5889.700195,5889.700195,5861.609863,5867.419922,94387100
11/11/2019,5893.819824,5906.330078,5871.709961,5873.740234,60606400
11/12/2019,5919.75,5931.189941,5897.299805,5904.27002,72093200
11/13/2019,5907.089844,5917.569824,5874.060059,5908.160156,76988600
11/14/2019,5901.080078,5916.899902,5894.069824,5902.399902,67172300
11/15/2019,5939.27002,5947.620117,5907.950195,5933.069824,74070300
11/18/2019,5929.790039,5942.470215,5900.350098,5939.640137,70805300
11/19/2019,5909.049805,5966.790039,5895.910156,5936.990234,72290900
11/20/2019,5894.029785,5902.950195,5859.580078,5880.689941,74180900
11/21/2019,5881.209961,5895.569824,5834.259766,5860.549805,76235300
11/22/2019,5893.129883,5930.459961,5885.609863,5885.609863,75146000
11/25/2019,5924.859863,5933.75,5908.290039,5917.839844,62132600
11/26/2019,5929.620117,5941.509766,5909.930176,5927.410156,112044300
11/27/2019,5926.839844,5947.299805,5921.919922,5943.450195,68032200
11/28/2019,5912.720215,5919.129883,5900.209961,5909.950195,42729800
11/29/2019,5905.169922,5929.790039,5885.660156,5895.890137,61639300
12/2/2019,5786.740234,5947.680176,5781.029785,5910.120117,99392100
12/3/2019,5727.220215,5800.930176,5697.060059,5787.140137,86293300
12/4/2019,5799.680176,5812.709961,5725.970215,5725.970215,89688600
12/5/2019,5801.549805,5849.779785,5801.459961,5808.259766,73424300
12/6/2019,5871.910156,5871.910156,5811.290039,5815.75,75933300
12/9/2019,5837.25,5870.790039,5836.140137,5865.72998,56245200
12/10/2019,5848.029785,5851.109863,5776.669922,5833.47998,73070100
12/11/2019,5860.879883,5865.879883,5825.419922,5844.02002,62940400
12/12/2019,5884.259766,5915.649902,5845,5871.200195,91513000
12/13/2019,5919.02002,5972.169922,5907.220215,5968.859863,113199500
12/16/2019,5991.660156,6003.379883,5942.299805,5946.649902,77242800
12/17/2019,5968.259766,5989.47998,5955.359863,5989.47998,84477400
12/18/2019,5959.600098,5983.02002,5959.600098,5971.399902,80799300
12/19/2019,5972.279785,5972.279785,5942.879883,5963.870117,72322800
12/20/2019,6021.529785,6024.169922,5966.879883,5979.529785,151362500
12/23/2019,6029.370117,6035.950195,6005.959961,6013.560059,46603900
12/24/2019,6029.549805,6033.990234,6025.620117,6027.189941,12440900
12/27/2019,6037.390137,6065,6027.720215,6039.950195,47289800
12/30/2019,5982.220215,6037.700195,5982.220215,6028.959961,40318700
12/31/2019,5978.060059,5987.220215,5958.25,5970.589844,20670000
1/2/2020,6041.5,6062.919922,6011.209961,6016.609863,63958300
1/3/2020,6044.160156,6044.160156,5994.589844,6007.959961,60488000
1/6/2020,6013.589844,6017.970215,5955.25,6001.209961,69063700
1/7/2020,6012.350098,6065.740234,6000,6033.220215,69593800
1/8/2020,6031,6031,5972.77002,5986.810059,71431600
1/9/2020,6042.549805,6071.660156,6034.149902,6066.75,67961100
1/10/2020,6037.109863,6057.830078,6028.290039,6056.740234,64393300
1/13/2020,6036.140137,6058.689941,6018.330078,6040.910156,65192400
1/14/2020,6040.890137,6046.120117,5980.049805,6037.450195,75439500
1/15/2020,6032.609863,6053.009766,6011.279785,6042.720215,79851500
1/16/2020,6039.029785,6058.970215,6021.029785,6039.620117,76032900
1/17/2020,6100.720215,6109.810059,6066.290039,6066.290039,79316600
1/20/2020,6078.540039,6094.089844,6071.169922,6092.970215,41270000
1/21/2020,6045.990234,6045.990234,5994.169922,6034.240234,63922800
1/22/2020,6010.97998,6069.259766,6005.77002,6053.850098,69408800
1/23/2020,5971.790039,6024.319824,5961.870117,5992.470215,90037200
1/24/2020,6024.259766,6064.549805,6016.77002,6019.600098,82330600
1/27/2020,5863.02002,5942.830078,5851,5924.060059,104036300
1/28/2020,5925.819824,5933.720215,5857.22998,5886.810059,84491600
1/29/2020,5954.890137,5969.72998,5916.22998,5921.970215,74107000
1/30/2020,5871.77002,5904.080078,5846.450195,5886.02002,89992200
1/31/2020,5806.339844,5894.689941,5799.040039,5891.709961,101862600
2/3/2020,5832.509766,5857.399902,5804.140137,5822.040039,75677800
2/4/2020,5935.049805,5935.049805,5862.819824,5863.359863,85595000
2/5/2020,5985.399902,6004.330078,5912.490234,5919.060059,107839000
2/6/2020,6038.180176,6050.939941,6008.549805,6045.040039,106153100
2/7/2020,6029.75,6044.970215,5999.950195,6027.540039,82348500
2/10/2020,6015.669922,6018.310059,5993.910156,6008.47998,65703100
2/11/2020,6054.759766,6060.970215,6032.790039,6047.959961,81568400
2/12/2020,6104.72998,6104.72998,6062.970215,6064.25,92681200
2/13/2020,6093.140137,6098.259766,6028.279785,6076.919922,92665700
2/14/2020,6069.350098,6096.069824,6067.140137,6096.069824,77985500
2/17/2020,6085.950195,6088.600098,6064.919922,6079.529785,58001900
2/18/2020,6056.819824,6079.5,6039.939941,6042.379883,89930300
2/19/2020,6111.240234,6111.410156,6072.660156,6086.109863,80156900
2/20/2020,6062.299805,6110.950195,6062.299805,6105.169922,91055800
2/21/2020,6029.720215,6067.290039,5995.140137,6035.029785,97327600
2/24/2020,5791.870117,5884.859863,5765.169922,5875.859863,175269600
2/25/2020,5679.680176,5828.459961,5670.709961,5825.370117,143623800
2/26/2020,5684.549805,5707.310059,5526.140137,5646.140137,161976300
2/27/2020,5495.600098,5613.720215,5421.310059,5571.720215,216328100
2/28/2020,5309.899902,5376.049805,5229.560059,5310.819824,268468000
3/2/2020,5333.52002,5430.049805,5197.569824,5416.02002,201844000
3/3/2020,5393.169922,5509.279785,5371.660156,5408.149902,186265500
3/4/2020,5464.890137,5493.25,5357.350098,5400.430176,152463500
3/5/2020,5361.100098,5494.160156,5329.240234,5490.52002,155475900
3/6/2020,5139.109863,5284.080078,5117.569824,5253.819824,198425500
3/9/2020,4707.910156,4863.339844,4691.200195,4845.27002,329160800
3/10/2020,4636.609863,4924.839844,4615.160156,4770.620117,280309600
3/11/2020,4610.25,4766,4603.049805,4716.220215,206895800
3/12/2020,4044.26001,4404.259766,4025.889893,4374.669922,371403200
3/13/2020,4118.359863,4438.509766,4055.189941,4234.370117,326461800
3/16/2020,3881.459961,3962.01001,3632.060059,3886.820068,311603900
3/17/2020,3991.780029,4042.459961,3759,4041.330078,225787000
3/18/2020,3754.840088,3908.719971,3726.449951,3905.530029,214274700
3/19/2020,3855.5,3909.149902,3691.080078,3833.98999,199534100
3/20/2020,4048.800049,4109.109863,3984.300049,4066.790039,271872900
3/23/2020,3914.310059,4097.819824,3851.169922,3869.01001,195845200
3/24/2020,4242.700195,4242.700195,4038.060059,4087.610107,185439800
3/25/2020,4432.299805,4453.009766,4221.319824,4339.709961,176942500
3/26/2020,4543.580078,4543.580078,4296.060059,4332.790039,150657300
3/27/2020,4351.490234,4471.370117,4288.660156,4433.950195,144021100
3/30/2020,4378.509766,4379.149902,4216.410156,4362.089844,119404100
3/31/2020,4396.120117,4468.52002,4309.720215,4437.779785,151397700
4/1/2020,4207.240234,4266.689941,4186.450195,4259.939941,141856100
4/2/2020,4220.959961,4265.560059,4143.160156,4243.839844,135203200
4/3/2020,4154.580078,4214.589844,4142.279785,4204.810059,124037700
4/6/2020,4346.140137,4353.209961,4268.52002,4298.5,141469800
4/7/2020,4438.27002,4527.600098,4379.27002,4489.399902,146543100
4/8/2020,4442.75,4442.75,4333.089844,4397.359863,96256500
4/9/2020,4506.850098,4543.689941,4409.040039,4512.299805,126589000
4/14/2020,4523.910156,4577.839844,4497.560059,4553.549805,104764600
4/15/2020,4353.720215,4525.5,4335.589844,4511.870117,119358000
4/16/2020,4350.160156,4418.649902,4318.899902,4402.379883,107745200
4/17/2020,4499.009766,4550.779785,4464.089844,4470.919922,134393000
4/20/2020,4528.299805,4531.339844,4426.240234,4531.339844,79833400
4/21/2020,4357.459961,4477.310059,4357.459961,4467.490234,98896700
4/22/2020,4411.799805,4417.569824,4361.439941,4382.200195,84195800
4/23/2020,4451,4495.899902,4395.75,4450.189941,90083500
4/24/2020,4393.319824,4448.72998,4366.089844,4387.029785,81295300
4/27/2020,4505.259766,4505.259766,4448.049805,4479.859863,75900400
4/28/2020,4569.790039,4601.939941,4493.509766,4507.419922,104388900
4/29/2020,4671.109863,4678.930176,4552.810059,4566.290039,111685100
4/30/2020,4572.180176,4719.740234,4554.910156,4693.279785,141611100
5/4/2020,4378.22998,4427.740234,4362.129883,4413.140137,124810600
5/5/2020,4483.129883,4492.52002,4419.950195,4455.740234,93373300
5/6/2020,4433.379883,4484.160156,4425.779785,4484.160156,83242500
5/7/2020,4501.439941,4503.939941,4440.97998,4456.439941,78225400
5/8/2020,4549.640137,4560.189941,4519.589844,4538.089844,49408600
5/11/2020,4490.220215,4569.759766,4460.240234,4561.189941,83493200
5/12/2020,4472.5,4499.390137,4453.649902,4473.430176,99269700
5/13/2020,4344.950195,4422.740234,4336.560059,4420.5,103285300
5/14/2020,4273.129883,4313.259766,4194.580078,4294.009766,127632000
5/15/2020,4277.629883,4335.77002,4255.189941,4314.970215,111236400
5/18/2020,4498.339844,4508.950195,4354.72998,4361.029785,119506400
5/19/2020,4458.160156,4536.069824,4421.109863,4536.069824,138767200
5/20/2020,4496.97998,4499.790039,4396.200195,4434.620117,107244100
5/21/2020,4445.450195,4498.080078,4429.27002,4443.919922,88243500
5/22/2020,4444.560059,4475.350098,4368.799805,4381.819824,99188200
5/25/2020,4539.910156,4539.910156,4451.560059,4482.540039,65971900
5/26/2020,4606.240234,4619.839844,4573.890137,4588.299805,140172500
5/27/2020,4688.740234,4711.990234,4614.410156,4621.77002,177960100
5/28/2020,4771.390137,4784.089844,4701.52002,4718.109863,127442900
5/29/2020,4695.439941,4768.850098,4695.359863,4733.97998,167179700
6/1/2020,4762.779785,4782.029785,4721.629883,4776.720215,75978000
6/2/2020,4858.970215,4880.149902,4795.279785,4799.879883,126839400
6/3/2020,5022.379883,5026.450195,4909.990234,4911.450195,160112800
6/4/2020,5011.97998,5052.75,4966.819824,4994.180176,138794600
6/5/2020,5197.790039,5199.649902,5060.919922,5060.919922,186841500
6/8/2020,5175.52002,5213.669922,5137.200195,5159.299805,152914400
6/9/2020,5095.109863,5203.419922,5053.209961,5187.089844,160534800
6/10/2020,5053.419922,5152.450195,5043.569824,5119.859863,121335100
6/11/2020,4815.600098,4956.299805,4815.600098,4925.950195,161274600
6/12/2020,4839.259766,4940.790039,4759.169922,4774.109863,133164300
6/15/2020,4815.720215,4841.529785,4691.810059,4716.97998,111889900
6/16/2020,4952.459961,5006.790039,4887.560059,4922.790039,144445800
6/17/2020,4995.970215,5026.839844,4952.569824,4952.569824,107060900
6/18/2020,4958.75,5017.180176,4908.600098,4978.299805,101195000
6/19/2020,4979.450195,5040.470215,4979.450195,4997.529785,219575400
6/22/2020,4948.700195,5006.399902,4902.060059,4928.009766,84695500
6/23/2020,5017.680176,5046.310059,4962.600098,4972.879883,101534900
6/24/2020,4871.359863,5004.040039,4871.359863,4985.629883,97104300
6/25/2020,4918.580078,4941.959961,4795.049805,4860.160156,99381800
6/26/2020,4909.640137,5014.830078,4908.149902,4965.720215,83954200
6/29/2020,4945.459961,4977.629883,4867.330078,4887.22998,94421100
6/30/2020,4935.990234,4967.350098,4901.959961,4958.939941,102399800
7/1/2020,4926.939941,4963.370117,4851.370117,4939.799805,94498400
7/2/2020,5049.379883,5072.709961,4956.660156,4963.129883,115448500
7/3/2020,5007.140137,5062.509766,4982.240234,5056.669922,61984900
7/6/2020,5081.509766,5121.720215,5059.069824,5112.5,88519700
7/7/2020,5043.72998,5056.52002,5009.029785,5054.040039,75993100
7/8/2020,4981.129883,5040.52002,4969.830078,5004.819824,79877900
7/9/2020,4921.009766,5014.850098,4911.560059,5006.52002,83118100
7/10/2020,4970.47998,4974.370117,4882.5,4891.609863,82357100
7/13/2020,5056.22998,5060.430176,4980.120117,5026.200195,75191300
7/14/2020,5007.459961,5007.459961,4941.72998,4990.47998,83503800
7/15/2020,5108.97998,5145.330078,5039.189941,5045.919922,97819900
7/16/2020,5085.279785,5105.120117,5048.319824,5076.52002,69535800
7/17/2020,5069.419922,5091.129883,5045.069824,5088,82550600
7/20/2020,5093.180176,5100.790039,5015.109863,5058.47998,65186800
7/21/2020,5104.279785,5172.97998,5097.419922,5129.779785,85782100
7/22/2020,5037.120117,5099.290039,5028.47998,5098.47998,75799200
7/23/2020,5033.759766,5083.970215,5019.209961,5064.720215,79473700
7/24/2020,4956.430176,4982.120117,4925.410156,4973.72998,76465000
7/27/2020,4939.620117,4957.77002,4923.189941,4944.299805,74167000
7/28/2020,4928.939941,4950.009766,4893.629883,4930.100098,78674500
7/29/2020,4958.740234,4978.5,4945.580078,4948.47998,75517100
7/30/2020,4852.939941,4952.379883,4801.02002,4952.080078,137065700
7/31/2020,4783.689941,4902.899902,4783.689941,4866.240234,129676300
8/3/2020,4875.930176,4899.52002,4763.600098,4797.060059,104619900
8/4/2020,4889.52002,4920.799805,4856.649902,4905.660156,86945300
8/5/2020,4933.339844,4954.600098,4907.410156,4916.959961,74970100
8/6/2020,4885.129883,4951.859863,4860.97998,4919.410156,80015300
8/7/2020,4889.52002,4896.209961,4843.899902,4873.100098,62365400
8/10/2020,4909.509766,4937.629883,4878.580078,4905.27002,62044500
8/11/2020,5027.990234,5052.120117,4949.049805,4952.410156,97809400
8/12/2020,5073.310059,5096.529785,5010.799805,5017.72998,76792800
8/13/2020,5042.379883,5079.02002,5037.549805,5055.419922,57693500
8/14/2020,4962.930176,5018.950195,4921.580078,5018.950195,66383400
8/17/2020,4971.939941,4995.549805,4937.720215,4972.589844,51855600
8/18/2020,4938.060059,5001.290039,4924.149902,4951.97998,60466700
8/19/2020,4977.22998,4977.22998,4917.529785,4934.790039,53103600
8/20/2020,4911.240234,4937.950195,4888.149902,4914.689941,66410900
8/21/2020,4896.330078,4939.25,4839.080078,4927.609863,72886800
8/24/2020,5007.890137,5013.700195,4948.709961,4948.709961,68837200
8/25/2020,5008.27002,5073.609863,5008.27002,5023.060059,64060000
8/26/2020,5048.430176,5050.100098,4977.939941,4991.629883,49317700
8/27/2020,5015.970215,5052.259766,5005.459961,5052.259766,67454700
8/28/2020,5002.939941,5031.529785,4970.640137,5031.310059,71208000
8/31/2020,4947.220215,5067.549805,4942.180176,5041.339844,97432500
9/1/2020,4938.100098,4993.560059,4892.830078,4974.419922,91322100
9/2/2020,5031.740234,5062.009766,4959.640137,4969.620117,86998900
9/3/2020,5009.52002,5131.390137,4982.339844,5074.640137,93616800
9/4/2020,4965.069824,5068.879883,4928.790039,4974.689941,108586000
9/7/2020,5053.720215,5064.640137,4979.870117,4979.870117,61686000
9/8/2020,4973.52002,5061.600098,4935.379883,5052.879883,85589800
9/9/2020,5042.97998,5058.350098,4973.359863,4980.459961,86318500
9/10/2020,5023.930176,5062.890137,5005.839844,5039.47998,70699400
9/11/2020,5034.140137,5053.629883,4997.859863,5014.970215,70572900
9/14/2020,5051.879883,5087.52002,5034.910156,5071.870117,57540800
9/15/2020,5067.930176,5087.990234,5035.100098,5056.899902,79316700
9/16/2020,5074.419922,5091.52002,5029.560059,5065.75,81456400
9/17/2020,5039.5,5053.319824,4995.649902,5005.890137,85821100
9/18/2020,4978.180176,5041.330078,4978.180176,5035.939941,279158000
9/21/2020,4792.040039,4949.759766,4779.209961,4949.759766,128894100
9/22/2020,4772.839844,4827,4772.839844,4809.569824,92909500
9/23/2020,4802.259766,4871.450195,4802.259766,4824.169922,86947200
9/24/2020,4762.620117,4806.830078,4744.040039,4746.100098,97836800
9/25/2020,4729.660156,4758.049805,4666.259766,4754.810059,96957900
9/28/2020,4843.27002,4849.970215,4788.180176,4806.140137,96864500
9/29/2020,4832.069824,4846.629883,4806.450195,4832.870117,73788000
9/30/2020,4803.439941,4854.02002,4782.689941,4793.189941,98788900
10/1/2020,4824.040039,4871.830078,4804.77002,4850.200195,90319600
10/2/2020,4824.879883,4824.879883,4757.220215,4769.430176,78027700
10/5/2020,4871.870117,4876.859863,4842.259766,4863.629883,73984600
10/6/2020,4895.459961,4925.709961,4850.359863,4881.799805,88768400
10/7/2020,4882,4915.629883,4865.259766,4888.490234,90531200
10/8/2020,4911.939941,4936.040039,4877.100098,4910.490234,76900000
10/9/2020,4946.810059,4954.02002,4918.060059,4925.410156,82326900
10/12/2020,4979.290039,4998.509766,4944,4952.470215,74090900
10/13/2020,4947.609863,4976.580078,4928.640137,4976.279785,81146200
10/14/2020,4941.660156,4965.319824,4928.430176,4956.689941,71558400
10/15/2020,4837.419922,4881.310059,4808.580078,4873.029785,106038500
10/16/2020,4935.859863,4957.600098,4875.759766,4904.100098,103413300
10/19/2020,4942.620117,4993.390137,4881.459961,4955.390137,44905900
10/20/2020,4929.279785,4968.609863,4914.490234,4932.870117,89484700
10/21/2020,4853.950195,4945.330078,4849.009766,4945.330078,77277800
10/22/2020,4851.379883,4873.899902,4783.649902,4830.439941,89673900
10/23/2020,4909.640137,4934.709961,4843.140137,4843.279785,80388100
10/26/2020,4816.120117,4896.470215,4814.990234,4844.640137,0
10/27/2020,4730.660156,4818.97998,4723.700195,4818.97998,0
10/28/2020,4571.120117,4640.629883,4521.609863,4635.189941,0
10/29/2020,4569.669922,4606.720215,4512.569824,4571.129883,0
10/30/2020,4594.240234,4601.740234,4519.370117,4519.370117,0
11/2/2020,4691.140137,4705.109863,4581.859863,4614.950195,0
11/3/2020,4805.609863,4812.290039,4730.22998,4743.859863,0
11/4/2020,4922.850098,4926.560059,4730.310059,4736.459961,0
11/5/2020,4983.990234,4998.189941,4942.180176,4956.02002,0
11/6/2020,4960.879883,4997.740234,4915.240234,4964.259766,0
11/9/2020,5336.319824,5387.490234,5021.330078,5036.919922,0
11/10/2020,5418.970215,5439.080078,5327.220215,5351.310059,0
11/11/2020,5445.209961,5462.950195,5408.669922,5433.660156,0
11/12/2020,5362.569824,5421.399902,5348.629883,5394.370117,0
11/13/2020,5380.160156,5411.120117,5343.25,5343.319824,0
11/16/2020,5471.47998,5518.910156,5402.310059,5430.569824,0
11/17/2020,5483,5487.310059,5441.259766,5468.290039,0
11/18/2020,5511.450195,5521.009766,5452.120117,5468.169922,0
11/19/2020,5474.660156,5490.180176,5449.450195,5458.02002,0
11/20/2020,5495.890137,5524.25,5461.390137,5463.990234,0
11/23/2020,5492.149902,5555.830078,5492.149902,5543.830078,95986700
11/24/2020,5558.419922,5574.689941,5536.109863,5546.069824,0
11/25/2020,5571.290039,5589.779785,5545.009766,5577.970215,0
11/26/2020,5566.790039,5592.779785,5559.720215,5589.379883,65753800
11/27/2020,5598.180176,5612.759766,5556.620117,5563.040039,84633600
11/30/2020,5518.549805,5599.939941,5518.549805,5564.160156,0
12/1/2020,5581.640137,5589.680176,5529.25,5542.459961,0
12/2/2020,5583.009766,5585.870117,5549.790039,5563.049805,0
12/3/2020,5574.359863,5584.100098,5546.290039,5581.529785,0
12/4/2020,5609.149902,5616.620117,5574.120117,5574.120117,0
12/7/2020,5573.379883,5595.830078,5535.419922,5594.5,86156600
12/8/2020,5560.669922,5574.569824,5521.870117,5553.790039,0
12/9/2020,5546.819824,5599.410156,5545.939941,5590.189941,90861600
12/10/2020,5549.649902,5572.799805,5511.47998,5558.959961,0
12/11/2020,5507.549805,5532.810059,5466.560059,5528.140137,96872800
12/14/2020,5527.839844,5577.180176,5527.839844,5547.299805,0
12/15/2020,5530.310059,5565.52002,5517.060059,5521.790039,0
12/16/2020,5547.680176,5589.759766,5515.5,5551.450195,0
12/17/2020,5549.459961,5585.509766,5547.589844,5578.790039,0
12/18/2020,5527.839844,5581.959961,5519.169922,5533.779785,173234900
12/21/2020,5393.339844,5422.100098,5306.580078,5392.549805,122849400
12/22/2020,5466.859863,5477.870117,5411.149902,5411.149902,0
12/23/2020,5527.589844,5539.160156,5472.029785,5472.140137,59208500
12/24/2020,5522.009766,5545.709961,5517.009766,5542.490234,0
12/28/2020,5588.379883,5601,5547.899902,5562.040039,44706900
12/29/2020,5611.790039,5625.52002,5603.740234,5610.129883,0
12/30/2020,5599.410156,5625.600098,5594.109863,5603.720215,35280300
12/31/2020,5551.410156,5598.930176,5551.410156,5573.200195,0
1/4/2021,5588.959961,5656.419922,5567.970215,5614.040039,82741000
1/5/2021,5564.600098,5603.660156,5530.47998,5561.600098,79263400
1/6/2021,5630.600098,5648.419922,5553.390137,5601.009766,116286300
1/7/2021,5669.850098,5689.279785,5629.490234,5651.040039,91729600
1/8/2021,5706.879883,5721.890137,5676.149902,5711.580078,87558400
1/11/2021,5662.430176,5704.089844,5629.459961,5684.660156,76382800
1/12/2021,5650.970215,5679.060059,5636.75,5672.200195,73935200
1/13/2021,5662.669922,5679.069824,5643.75,5648.959961,109764000
1/14/2021,5681.140137,5690.490234,5656.75,5662.169922,104615600
1/15/2021,5611.689941,5656.450195,5563.740234,5648.700195,127619000
1/18/2021,5617.27002,5618.419922,5584.589844,5584.850098,62122300
1/19/2021,5598.609863,5655.220215,5592.200195,5647.75,89498100
1/20/2021,5628.439941,5646.060059,5602.490234,5615.410156,78552400
1/21/2021,5590.790039,5665.97998,5589.799805,5660.27002,87605000
1/22/2021,5559.569824,5573.709961,5511.439941,5568.879883,89454700
1/25/2021,5472.359863,5584.399902,5453.240234,5579.72998,103153900
1/26/2021,5523.52002,5555.279785,5471.089844,5473.25,84017800
1/27/2021,5459.620117,5545.450195,5401.430176,5517.529785,123358200
1/28/2021,5510.52002,5525.950195,5379.220215,5407.740234,113180800
1/29/2021,5399.209961,5474.799805,5399.209961,5421.529785,109393800
2/1/2021,5461.680176,5481.669922,5429.779785,5441.430176,75051100
2/2/2021,5563.109863,5574.77002,5509.240234,5510.620117,92321700
2/3/2021,5563.049805,5626.410156,5554.089844,5610.589844,81321400
2/4/2021,5608.540039,5613.950195,5566.580078,5568.390137,84653400
2/5/2021,5659.259766,5673.029785,5627.839844,5638.740234,90026000
2/8/2021,5686.029785,5714.279785,5673.629883,5688.680176,75598300
2/9/2021,5691.540039,5703.529785,5674.430176,5703.529785,74734600
2/10/2021,5670.799805,5719.319824,5647.279785,5719.319824,80605800
2/11/2021,5669.819824,5692,5656.799805,5684.939941,85822100
2/12/2021,5703.669922,5705.02002,5627.990234,5651.669922,74872400
2/15/2021,5786.25,5801.379883,5722.160156,5732.299805,95598000
2/16/2021,5786.529785,5797.919922,5768.959961,5796.430176,69738200
2/17/2021,5765.839844,5790.27002,5752.850098,5762.009766,89772300
2/18/2021,5728.330078,5779.009766,5720.580078,5757.75,95205800
2/19/2021,5773.549805,5784.899902,5733.839844,5737.189941,95515600
2/22/2021,5767.439941,5776.640137,5703.47998,5737.470215,83870900
2/23/2021,5779.839844,5804.899902,5721.919922,5781.240234,0
2/24/2021,5797.97998,5804.140137,5758.299805,5769.209961,83298700
2/25/2021,5783.890137,5834.359863,5783.890137,5824.720215,99039600
2/26/2021,5703.220215,5768.029785,5688.259766,5715.689941,126426700
3/1/2021,5792.790039,5804.350098,5765.799805,5770.890137,83783600
3/2/2021,5809.72998,5835.740234,5773.52002,5774.620117,78464500
3/3/2021,5830.060059,5871.430176,5788.660156,5841.200195,91437400
3/4/2021,5830.649902,5844.689941,5797.669922,5800.72998,96687500
3/5/2021,5782.649902,5837.549805,5755.600098,5794.47998,99553700
3/8/2021,5902.990234,5912.5,5799.049805,5822.919922,0
3/9/2021,5924.970215,5937.810059,5895.330078,5903.259766,98009300
3/10/2021,5990.549805,5993.629883,5912.350098,5915.169922,84108900
3/11/2021,6033.759766,6033.759766,5995.410156,6004.160156,85660900
3/12/2021,6046.549805,6046.549805,6017.410156,6030.629883,72235700
3/15/2021,6035.970215,6089.200195,6018.549805,6069.089844,78751000
3/16/2021,6055.430176,6061.189941,6034.759766,6050.399902,846600
3/17/2021,6054.819824,6062.359863,6037.25,6048.310059,806600
3/18/2021,6062.790039,6082.919922,6044.319824,6076.209961,91171900
3/19/2021,5997.959961,6047.649902,5983.609863,6021.129883,212881400
3/22/2021,5968.47998,5987.22998,5943.709961,5960.850098,76067200
3/23/2021,5945.299805,5968.560059,5921.830078,5943.310059,75656900
3/24/2021,5947.290039,5948.669922,5890.549805,5901.640137,80552800
3/25/2021,5952.410156,5952.410156,5886,5911.040039,73423600
3/26/2021,5988.810059,6002.950195,5962.459961,5979.22998,80680200
3/29/2021,6015.509766,6029.589844,5985.359863,5995,67745900
3/30/2021,6088.040039,6095.080078,6041.390137,6044.540039,76904000
3/31/2021,6067.22998,6097.740234,6060.240234,6085.02002,85387300
4/1/2021,6102.959961,6106.120117,6063.859863,6079.669922,75221700
4/6/2021,6131.339844,6159.100098,6125.740234,6155.220215,73632700
4/7/2021,6130.660156,6154.379883,6118.910156,6137.629883,0
4/8/2021,6165.720215,6171.450195,6146.220215,6153.359863,66071200
4/9/2021,6169.410156,6188.47998,6161.419922,6171.600098,65261400
4/12/2021,6161.680176,6183.02002,6151.52002,6167.319824,0
4/13/2021,6184.100098,6193.240234,6156.490234,6171.879883,74722300
4/14/2021,6208.580078,6217.740234,6194.549805,6214.490234,0
4/15/2021,6234.140137,6244.22998,6209.589844,6219.040039,66204600
4/16/2021,6287.069824,6299.560059,6229.299805,6229.649902,86378000
4/19/2021,6296.689941,6319.080078,6293.169922,6294.740234,58527600
4/20/2021,6165.109863,6285.290039,6154.029785,6281.100098,0
4/21/2021,6210.549805,6227.040039,6178.660156,6180.689941,77394900
4/22/2021,6267.279785,6274.189941,6225.589844,6230.209961,67091000
4/23/2021,6257.939941,6280.810059,6227.189941,6259.629883,61769900
4/26/2021,6275.52002,6288.790039,6240.990234,6256.040039,64366500
4/27/2021,6273.759766,6282.52002,6255.410156,6273.359863,66019200
4/28/2021,6306.97998,6320.109863,6283.620117,6293.209961,69450200
4/29/2021,6302.569824,6352.359863,6287.439941,6341.120117,78833300
4/30/2021,6269.47998,6320.140137,6268.859863,6316.319824,80057800
5/3/2021,6307.899902,6314.919922,6252.660156,6285.509766,49980000
5/4/2021,6251.75,6355.870117,6238.790039,6319.490234,85369200
5/5/2021,6339.470215,6339.470215,6275.140137,6284.540039,83862000
5/6/2021,6357.089844,6377.580078,6321.720215,6348.899902,86375500
5/7/2021,6385.509766,6390.040039,6342.370117,6388.919922,78606600
5/10/2021,6385.990234,6395.600098,6367.040039,6395.379883,76551300
5/11/2021,6267.390137,6324.310059,6226.109863,6314.27002,100699500
5/12/2021,6279.350098,6299.240234,6233.959961,6259.629883,80897700
5/13/2021,6288.330078,6303.700195,6150.430176,6219.72998,64872900
5/14/2021,6385.140137,6385.669922,6301.189941,6335.819824,66935700
5/17/2021,6367.350098,6410.209961,6349.330078,6397.220215,62538700
5/18/2021,6353.669922,6412.910156,6343.549805,6406.180176,74129300
5/19/2021,6262.549805,6310.490234,6192.330078,6292.049805,92757600
5/20/2021,6343.580078,6343.580078,6267.549805,6296.25,68528400
5/21/2021,6386.410156,6402.100098,6351.950195,6360.879883,75862000
5/24/2021,6408.490234,6408.490234,6382.709961,6395.959961,34996500
5/25/2021,6390.27002,6422.830078,6390.27002,6416.609863,59097400
5/26/2021,6391.600098,6413.720215,6375.140137,6403.950195,58338700
5/27/2021,6435.709961,6467.720215,6379.830078,6379.830078,0
5/28/2021,6484.109863,6493.720215,6448.870117,6453.120117,64752500
5/31/2021,6447.169922,6496.319824,6441.759766,6483.319824,41777500
6/1/2021,6489.399902,6521.569824,6464.709961,6470.419922,61099200
6/2/2021,6521.52002,6521.819824,6482.100098,6489.899902,55390700
6/3/2021,6507.919922,6522.22998,6473.669922,6518.580078,55257300
6/4/2021,6515.660156,6517.930176,6497.390137,6514.27002,51796200
6/7/2021,6543.560059,6560.390137,6485.799805,6509.97998,57848800
6/8/2021,6551.009766,6574.209961,6540.709961,6545.689941,65450600
